"","species","x","y"
"7312","Mephitis mephitis",-95.68557,29.747863
"7313","Mephitis mephitis",-82.56964,41.39633
"7314","Mephitis mephitis",-78.871361,42.908356
"7315","Mephitis mephitis",-80.846107,35.5014
"7316","Mephitis mephitis",-118.427217,34.15782
"7317","Mephitis mephitis",-89.377535,40.137849
"7318","Mephitis mephitis",-82.252232,35.200056
"7319","Mephitis mephitis",-95.696905,29.73468
"7320","Mephitis mephitis",-73.847738,40.833705
"7321","Mephitis mephitis",-73.117273,41.534287
"7322","Mephitis mephitis",-71.125771,42.38194
"7323","Mephitis mephitis",-122.082261,37.927967
"7324","Mephitis mephitis",-118.344021,34.021278
"7325","Mephitis mephitis",-124.096986,41.040467
"7326","Mephitis mephitis",-85.756097,38.282305
"7327","Mephitis mephitis",-93.053906,44.913232
"7328","Mephitis mephitis",-117.220774,33.944807
"7329","Mephitis mephitis",-73.847297,40.833858
"7330","Mephitis mephitis",-97.641742,30.831078
"7331","Mephitis mephitis",-121.938921,37.390585
"7332","Mephitis mephitis",-98.621422,29.58323
"7333","Mephitis mephitis",-90.55996,38.430898
"7334","Mephitis mephitis",-121.939328,37.390937
"7335","Mephitis mephitis",-99.035168,29.789747
"7336","Mephitis mephitis",-110.817549,32.316868
"7337","Mephitis mephitis",-121.698386,36.701244
"7338","Mephitis mephitis",-73.08908,41.900413
"7339","Mephitis mephitis",-97.775901,30.435703
"7340","Mephitis mephitis",-122.699625,38.140762
"7341","Mephitis mephitis",-118.788533,34.085772
"7342","Mephitis mephitis",-92.159163,47.375168
"7343","Mephitis mephitis",-106.456878,31.851303
"7344","Mephitis mephitis",-81.829353,36.178045
"7345","Mephitis mephitis",-73.933992,40.86162
"7346","Mephitis mephitis",-71.416519,42.320003
"7347","Mephitis mephitis",-118.765905,34.138021
"7348","Mephitis mephitis",-118.733159,34.051639
"7349","Mephitis mephitis",-116.559188,33.016364
"7350","Mephitis mephitis",-97.611113,30.952596
"7351","Mephitis mephitis",-117.158967,46.730988
"7352","Mephitis mephitis",-71.745436,41.497956
"7353","Mephitis mephitis",-116.54412,33.018008
"7354","Mephitis mephitis",-81.097586,26.596584
"7355","Mephitis mephitis",-75.615968,38.419143
"7356","Mephitis mephitis",-72.971868,44.471906
"7357","Mephitis mephitis",-72.93956,43.628596
"7358","Mephitis mephitis",-95.697388,29.735075
"7359","Mephitis mephitis",-95.699403,29.734638
"7360","Mephitis mephitis",-71.258669,41.648073
"7361","Mephitis mephitis",-92.219045,35.03732
"7362","Mephitis mephitis",-120.622283,40.362193
"7363","Mephitis mephitis",-117.242905,32.716808
"7364","Mephitis mephitis",-73.847428,40.83318
"7365","Mephitis mephitis",-98.266483,29.884691
"7366","Mephitis mephitis",-98.622096,29.582699
"7367","Mephitis mephitis",-109.172967,31.886993
"7368","Mephitis mephitis",-98.623678,29.581663
"7369","Mephitis mephitis",-97.772233,30.914679
"7370","Mephitis mephitis",-72.756912,42.538844
"7371","Mephitis mephitis",-123.329689,38.949823
"7372","Mephitis mephitis",-95.685463,29.765592
"7373","Mephitis mephitis",-98.61763,29.604324
"7374","Mephitis mephitis",-122.247572,37.819325
"7375","Mephitis mephitis",-78.497957,38.037908
"7376","Mephitis mephitis",-121.872742,37.459222
"7377","Mephitis mephitis",-80.059053,37.293872
"7378","Mephitis mephitis",-98.486125,29.45908
"7379","Mephitis mephitis",-118.373932,34.102078
"7380","Mephitis mephitis",-95.687216,29.856155
"7381","Mephitis mephitis",-87.109483,36.103387
"7382","Mephitis mephitis",-95.711563,29.738155
"7383","Mephitis mephitis",-123.691574,38.947113
"7384","Mephitis mephitis",-95.685347,29.76712
"7385","Mephitis mephitis",-95.614525,29.617138
"7386","Mephitis mephitis",-82.772696,39.991682
"7387","Mephitis mephitis",-122.310608,37.907495
"7388","Mephitis mephitis",-123.328869,38.949789
"7389","Mephitis mephitis",-117.205021,33.873846
"7390","Mephitis mephitis",-117.36808,33.95475
"7391","Mephitis mephitis",-120.849894,38.736836
"7392","Mephitis mephitis",-95.685312,29.742113
"7393","Mephitis mephitis",-77.279458,42.893508
"7394","Mephitis mephitis",-122.377997,40.590337
"7395","Mephitis mephitis",-109.207649,31.883716
"7396","Mephitis mephitis",-71.035264,42.371263
"7397","Mephitis mephitis",-74.132072,41.428524
"7398","Mephitis mephitis",-95.71827,29.739617
"7399","Mephitis mephitis",-95.715538,29.738797
"7400","Mephitis mephitis",-108.817327,44.633572
"7401","Mephitis mephitis",-72.546538,41.818562
"7402","Mephitis mephitis",-76.483661,42.459223
"7403","Mephitis mephitis",-95.685433,29.766338
"7404","Mephitis mephitis",-73.191658,44.452929
"7405","Mephitis mephitis",-95.685242,29.745908
"7406","Mephitis mephitis",-73.336341,41.589622
"7407","Mephitis mephitis",-109.286936,34.010405
"7408","Mephitis mephitis",-105.281203,40.267909
"7409","Mephitis mephitis",-119.83639,37.482632
"7410","Mephitis mephitis",-70.700023,41.993124
"7411","Mephitis mephitis",-90.349515,38.473271
"7412","Mephitis mephitis",-74.629211,40.823385
"7413","Mephitis mephitis",-72.201095,44.810383
"7414","Mephitis mephitis",-95.685447,29.767397
"7415","Mephitis mephitis",-95.695672,29.734808
"7416","Mephitis mephitis",-95.685145,29.747042
"7417","Mephitis mephitis",-95.685455,29.769153
"7418","Mephitis mephitis",-122.695556,38.423278
"7419","Mephitis mephitis",-78.818113,37.622443
"7420","Mephitis mephitis",-84.244003,36.027553
"7421","Mephitis mephitis",-92.135352,47.090642
"7422","Mephitis mephitis",-68.265557,44.476545
"7423","Mephitis mephitis",-79.941621,37.354676
"7424","Mephitis mephitis",-97.348962,33.141303
"7425","Mephitis mephitis",-80.62019,35.696802
"7426","Mephitis mephitis",-123.139138,45.52656
"7427","Mephitis mephitis",-73.842427,42.704609
"7428","Mephitis mephitis",-121.78183,37.643723
"7429","Mephitis mephitis",-91.566681,32.508567
"7430","Mephitis mephitis",-94.851893,37.470691
"7431","Mephitis mephitis",-109.175912,31.884863
"7432","Mephitis mephitis",-97.778281,30.850365
"7433","Mephitis mephitis",-109.381908,31.85095
"7434","Mephitis mephitis",-81.212292,41.655846
"7435","Mephitis mephitis",-78.983445,36.174197
"7436","Mephitis mephitis",-121.863878,37.340467
"7437","Mephitis mephitis",-97.646487,30.823322
"7438","Mephitis mephitis",-71.407354,41.828786
"7439","Mephitis mephitis",-111.878563,40.993675
"7440","Mephitis mephitis",-97.69604,30.952285
"7441","Mephitis mephitis",-105.744705,32.956297
"7442","Mephitis mephitis",-95.685555,29.767675
"7443","Mephitis mephitis",-83.740813,42.283028
"7444","Mephitis mephitis",-95.714325,29.748353
"7445","Mephitis mephitis",-72.584559,42.229261
"7446","Mephitis mephitis",-75.91693,38.646627
"7447","Mephitis mephitis",-82.487447,34.898528
"7448","Mephitis mephitis",-98.48942,29.527772
"7449","Mephitis mephitis",-122.474908,37.768548
"7450","Mephitis mephitis",-118.193322,34.122045
"7451","Mephitis mephitis",-95.685455,29.758695
"7452","Mephitis mephitis",-122.081878,37.084736
"7453","Mephitis mephitis",-76.492775,42.44918
"7454","Mephitis mephitis",-75.429676,43.748501
"7455","Mephitis mephitis",-94.01963,36.286145
"7456","Mephitis mephitis",-83.273522,42.397275
"7457","Mephitis mephitis",-118.261496,34.066579
"7458","Mephitis mephitis",-95.685525,29.766003
"7459","Mephitis mephitis",-87.999213,41.807922
"7460","Mephitis mephitis",-72.51996,42.376998
"7461","Mephitis mephitis",-98.178664,32.950365
"7462","Mephitis mephitis",-74.007775,40.893058
"7463","Mephitis mephitis",-75.039183,41.157733
"7464","Mephitis mephitis",-73.167397,44.50998
"7465","Mephitis mephitis",-117.21042,32.731238
"7466","Mephitis mephitis",-70.943947,42.247947
"7467","Mephitis mephitis",-108.267977,32.760884
"7468","Mephitis mephitis",-118.261479,34.066644
"7469","Mephitis mephitis",-76.322848,43.278605
"7470","Mephitis mephitis",-120.623146,35.046241
"7471","Mephitis mephitis",-82.23064,35.998138
"7472","Mephitis mephitis",-89.572046,43.173447
"7473","Mephitis mephitis",-118.298333,34.203003
"7474","Mephitis mephitis",-73.930497,40.865458
"7475","Mephitis mephitis",-120.626175,35.112339
"7476","Mephitis mephitis",-96.993735,33.068418
"7477","Mephitis mephitis",-97.798275,30.93413
"7478","Mephitis mephitis",-111.579278,35.200795
"7479","Mephitis mephitis",-95.697303,29.7347
"7480","Mephitis mephitis",-95.68525,29.745455
"7481","Mephitis mephitis",-82.796391,41.444707
"7482","Mephitis mephitis",-122.166625,37.93607
"7483","Mephitis mephitis",-109.106527,31.915333
"7484","Mephitis mephitis",-83.614626,42.039832
"7485","Mephitis mephitis",-122.290778,37.8988
"7486","Mephitis mephitis",-74.007789,40.89307
"7487","Mephitis mephitis",-71.531967,43.300517
"7488","Mephitis mephitis",-97.256592,30.633476
"7489","Mephitis mephitis",-122.502632,37.733135
"7490","Mephitis mephitis",-98.387093,29.689026
"7491","Mephitis mephitis",-83.753355,42.283213
"7492","Mephitis mephitis",-118.415516,34.03818
"7493","Mephitis mephitis",-82.917103,34.726545
"7494","Mephitis mephitis",-95.696503,29.734655
"7495","Mephitis mephitis",-71.777828,41.417567
"7496","Mephitis mephitis",-118.711208,34.122222
"7497","Mephitis mephitis",-91.817077,45.265745
"7498","Mephitis mephitis",-94.488778,39.174422
"7499","Mephitis mephitis",-83.021182,40.016849
"7500","Mephitis mephitis",-118.473488,34.179447
"7501","Mephitis mephitis",-81.601416,41.501521
"7502","Mephitis mephitis",-121.470017,38.581508
"7503","Mephitis mephitis",-73.17173,44.010528
"7504","Mephitis mephitis",-81.490595,40.923356
"7505","Mephitis mephitis",-117.222414,32.747351
"7506","Mephitis mephitis",-81.566937,36.365399
"7507","Mephitis mephitis",-95.685562,29.756738
"7508","Mephitis mephitis",-70.700034,41.993098
"7509","Mephitis mephitis",-73.223228,41.215149
"7510","Mephitis mephitis",-118.473495,34.179447
"7511","Mephitis mephitis",-117.301264,33.840634
"7512","Mephitis mephitis",-95.68547,29.764558
"7513","Mephitis mephitis",-83.820688,39.939647
"7514","Mephitis mephitis",-121.487412,38.5827
"7515","Mephitis mephitis",-71.57046,41.694132
"7516","Mephitis mephitis",-76.476728,42.456597
"7517","Mephitis mephitis",-77.885788,42.994461
"7518","Mephitis mephitis",-95.697342,29.734675
"7519","Mephitis mephitis",-95.685463,29.76028
"7520","Mephitis mephitis",-80.418972,37.152239
"7521","Mephitis mephitis",-77.319838,37.588567
"7522","Mephitis mephitis",-95.698538,29.734663
"7523","Mephitis mephitis",-71.260042,41.648687
"7524","Mephitis mephitis",-95.676322,29.78233
"7525","Mephitis mephitis",-118.330934,35.665009
"7526","Mephitis mephitis",-71.234283,42.062355
"7527","Mephitis mephitis",-80.176811,41.085805
"7528","Mephitis mephitis",-95.701692,29.734725
"7529","Mephitis mephitis",-121.98326,37.197012
"7530","Mephitis mephitis",-69.476737,44.071907
"7531","Mephitis mephitis",-71.834056,42.814755
"7532","Mephitis mephitis",-85.579914,42.934424
"7533","Mephitis mephitis",-116.721605,33.324735
"7534","Mephitis mephitis",-118.481395,35.140314
"7535","Mephitis mephitis",-124.065094,40.844667
"7536","Mephitis mephitis",-95.685387,29.764613
"7537","Mephitis mephitis",-124.060883,40.840989
"7538","Mephitis mephitis",-73.994918,40.649016
"7539","Mephitis mephitis",-121.21188,38.78543
"7540","Mephitis mephitis",-95.685433,29.764822
"7541","Mephitis mephitis",-93.18788,45.401362
"7542","Mephitis mephitis",-74.440812,40.48362
"7543","Mephitis mephitis",-120.864898,39.398565
"7544","Mephitis mephitis",-70.227159,44.503353
"7545","Mephitis mephitis",-121.470025,38.582133
"7546","Mephitis mephitis",-103.773376,41.63833
"7547","Mephitis mephitis",-95.685287,29.761188
"7548","Mephitis mephitis",-97.277929,32.948814
"7549","Mephitis mephitis",-95.699333,29.734867
"7550","Mephitis mephitis",-92.368093,46.925747
"7551","Mephitis mephitis",-93.609313,47.144713
"7552","Mephitis mephitis",-95.685463,29.759388
"7553","Mephitis mephitis",-73.172255,44.009942
"7554","Mephitis mephitis",-98.52784,29.573536
"7555","Mephitis mephitis",-108.277561,32.806677
"7556","Mephitis mephitis",-95.723708,29.743662
"7557","Mephitis mephitis",-118.044677,34.170349
"7558","Mephitis mephitis",-82.755753,35.243947
"7559","Mephitis mephitis",-71.255355,41.652491
"7560","Mephitis mephitis",-114.709171,33.539329
"7561","Mephitis mephitis",-97.952147,29.892325
"7562","Mephitis mephitis",-75.381487,41.199888
"7563","Mephitis mephitis",-121.950928,38.620378
"7564","Mephitis mephitis",-117.275641,34.513853
"7565","Mephitis mephitis",-122.809813,39.016932
"7566","Mephitis mephitis",-87.468314,41.061715
"7567","Mephitis mephitis",-122.354413,37.404368
"7568","Mephitis mephitis",-95.685417,29.761537
"7569","Mephitis mephitis",-124.060975,40.841144
"7570","Mephitis mephitis",-95.685408,29.764617
"7571","Mephitis mephitis",-75.88296,42.163126
"7572","Mephitis mephitis",-97.963037,29.240513
"7573","Mephitis mephitis",-95.228781,39.958311
"7574","Mephitis mephitis",-121.335094,39.109735
"7575","Mephitis mephitis",-90.617492,40.929837
"7576","Mephitis mephitis",-70.858316,43.190466
"7577","Mephitis mephitis",-77.455178,43.254178
"7578","Mephitis mephitis",-121.882653,37.358136
"7579","Mephitis mephitis",-122.245025,37.971849
"7580","Mephitis mephitis",-95.685455,29.760928
"7581","Mephitis mephitis",-120.649872,38.756837
"7582","Mephitis mephitis",-119.048561,35.379587
"7583","Mephitis mephitis",-95.698937,29.734683
"7584","Mephitis mephitis",-69.593168,44.136468
"7585","Mephitis mephitis",-124.057861,40.839578
"7586","Mephitis mephitis",-95.685438,29.767375
"7587","Mephitis mephitis",-118.951388,34.004064
"7588","Mephitis mephitis",-95.672662,29.782405
"7589","Mephitis mephitis",-73.991239,40.585779
"7590","Mephitis mephitis",-95.722655,29.68205
"7591","Mephitis mephitis",-118.826453,34.075396
"7592","Mephitis mephitis",-106.457017,36.48975
"7593","Mephitis mephitis",-74.122768,40.56248
"7594","Mephitis mephitis",-106.597305,35.017161
"7595","Mephitis mephitis",-95.671745,29.78247
"7596","Mephitis mephitis",-93.074442,45.412866
"7597","Mephitis mephitis",-124.112136,40.967022
"7598","Mephitis mephitis",-72.929789,41.264056
"7599","Mephitis mephitis",-110.134225,31.544696
"7600","Mephitis mephitis",-93.410996,37.564295
"7601","Mephitis mephitis",-118.086823,33.809261
"7602","Mephitis mephitis",-77.489254,43.110426
"7603","Mephitis mephitis",-96.307599,30.615381
"7604","Mephitis mephitis",-97.10112,36.116638
"7605","Mephitis mephitis",-97.100982,31.008151
"7606","Mephitis mephitis",-105.758654,41.233992
"7607","Mephitis mephitis",-122.210508,37.261947
"7608","Mephitis mephitis",-122.947677,38.182241
"7609","Mephitis mephitis",-96.97196,33.233631
"7610","Mephitis mephitis",-123.127489,38.480022
"7611","Mephitis mephitis",-122.537063,38.369622
"7612","Mephitis mephitis",-89.155157,42.306367
"7613","Mephitis mephitis",-82.937692,41.511993
"7614","Mephitis mephitis",-118.872466,34.149334
"7615","Mephitis mephitis",-72.87317,41.359487
"7616","Mephitis mephitis",-117.203507,32.692062
"7617","Mephitis mephitis",-88.922423,38.129495
"7618","Mephitis mephitis",-89.453744,43.555503
"7619","Mephitis mephitis",-70.363655,43.56523
"7620","Mephitis mephitis",-122.475369,37.775366
"7621","Mephitis mephitis",-118.676847,34.135546
"7622","Mephitis mephitis",-109.50422,38.542255
"7623","Mephitis mephitis",-96.423608,32.069968
"7624","Mephitis mephitis",-105.582025,36.510083
"7625","Mephitis mephitis",-68.702776,44.201129
"7626","Mephitis mephitis",-99.726614,32.705895
"7627","Mephitis mephitis",-117.251341,33.939619
"7628","Mephitis mephitis",-122.695764,38.423061
"7629","Mephitis mephitis",-94.40976,35.357462
"7630","Mephitis mephitis",-78.015898,40.50014
"7631","Mephitis mephitis",-73.044433,44.394397
"7632","Mephitis mephitis",-95.589554,35.945552
"7633","Mephitis mephitis",-116.354178,43.507667
"7634","Mephitis mephitis",-83.034805,42.52368
"7635","Mephitis mephitis",-109.155981,31.904427
"7636","Mephitis mephitis",-104.859591,39.65846
"7637","Mephitis mephitis",-96.190043,47.636169
"7638","Mephitis mephitis",-111.23736,31.46049
"7639","Mephitis mephitis",-109.155634,31.904377
"7640","Mephitis mephitis",-81.604662,41.515725
"7641","Mephitis mephitis",-118.66317,34.276089
"7642","Mephitis mephitis",-94.409793,35.35737
"7643","Mephitis mephitis",-94.906738,38.883247
"7644","Mephitis mephitis",-76.48082,42.448028
"7645","Mephitis mephitis",-77.401658,37.685188
"7646","Mephitis mephitis",-94.409815,35.357372
"7647","Mephitis mephitis",-100.244248,29.264179
"7648","Mephitis mephitis",-118.111076,34.172881
"7649","Mephitis mephitis",-77.489292,43.11039
"7650","Mephitis mephitis",-119.668315,34.449705
"7651","Mephitis mephitis",-100.727367,48.241482
"7652","Mephitis mephitis",-81.428794,41.661005
"7653","Mephitis mephitis",-94.409805,35.357381
"7654","Mephitis mephitis",-82.87483,40.038877
"7655","Mephitis mephitis",-81.978691,41.207733
"7656","Mephitis mephitis",-117.140652,32.714859
"7657","Mephitis mephitis",-76.481733,42.462434
"7658","Mephitis mephitis",-95.492653,30.169416
"7659","Mephitis mephitis",-82.098808,39.306962
"7660","Mephitis mephitis",-117.151969,32.725272
"7661","Mephitis mephitis",-95.739618,37.935752
"7662","Mephitis mephitis",-73.155273,41.239746
"7663","Mephitis mephitis",-101.153,29.667436
"7664","Mephitis mephitis",-95.673163,29.782505
"7665","Mephitis mephitis",-104.990844,39.602779
"7666","Mephitis mephitis",-80.291367,35.98705
"7667","Mephitis mephitis",-83.74105,42.283413
"7668","Mephitis mephitis",-76.488625,42.488097
"7669","Mephitis mephitis",-94.409794,35.357369
"7670","Mephitis mephitis",-83.73195,42.279328
"7671","Mephitis mephitis",-124.090012,40.882735
"7672","Mephitis mephitis",-95.673447,29.782372
"7673","Mephitis mephitis",-117.214369,33.121368
"7674","Mephitis mephitis",-94.409757,35.357454
"7675","Mephitis mephitis",-97.363278,26.275094
"7676","Mephitis mephitis",-117.350525,33.80326
"7677","Mephitis mephitis",-117.382217,33.97747
"7678","Mephitis mephitis",-117.37084,33.985397
"7679","Mephitis mephitis",-117.291053,33.821441
"7680","Mephitis mephitis",-117.305261,33.863585
"7681","Mephitis mephitis",-83.161483,42.476905
"7682","Mephitis mephitis",-84.918446,35.996274
"7683","Mephitis mephitis",-82.928628,42.588817
"7684","Mephitis mephitis",-117.304722,33.946487
"7685","Mephitis mephitis",-96.334407,30.627938
"7686","Mephitis mephitis",-83.168382,41.122285
"7687","Mephitis mephitis",-93.870029,44.464358
"7688","Mephitis mephitis",-122.377428,37.964655
"7689","Mephitis mephitis",-117.252899,33.974436
"7690","Mephitis mephitis",-103.633037,41.637964
"7691","Mephitis mephitis",-97.51599,27.586241
"7692","Mephitis mephitis",-76.479941,42.445737
"7693","Mephitis mephitis",-121.872971,37.459496
"7694","Mephitis mephitis",-98.32312,29.545805
"7695","Mephitis mephitis",-119.602762,34.491119
"7696","Mephitis mephitis",-98.737169,29.58885
"7697","Mephitis mephitis",-73.008237,41.366148
"7698","Mephitis mephitis",-117.25489,33.840008
"7699","Mephitis mephitis",-84.466289,42.75825
"7700","Mephitis mephitis",-85.583838,42.240503
"7701","Mephitis mephitis",-117.324215,33.931819
"7702","Mephitis mephitis",-124.146888,41.063682
"7703","Mephitis mephitis",-79.890923,37.280029
"7704","Mephitis mephitis",-98.031932,29.393639
"7705","Mephitis mephitis",-117.390119,33.915294
"7706","Mephitis mephitis",-117.229277,32.84023
"7707","Mephitis mephitis",-94.409807,35.357372
"7708","Mephitis mephitis",-97.718676,30.823912
"7709","Mephitis mephitis",-83.925483,42.019955
"7710","Mephitis mephitis",-122.570457,45.471443
"7711","Mephitis mephitis",-117.26403,33.952075
"7712","Mephitis mephitis",-108.271897,32.799975
"7713","Mephitis mephitis",-122.91542,39.163161
"7714","Mephitis mephitis",-72.238945,42.300996
"7715","Mephitis mephitis",-77.313896,39.279882
"7716","Mephitis mephitis",-110.703413,45.033547
"7717","Mephitis mephitis",-121.743214,37.35856
"7718","Mephitis mephitis",-123.22238,39.099895
"7719","Mephitis mephitis",-68.613689,44.378715
"7720","Mephitis mephitis",-117.140036,32.980043
"7721","Mephitis mephitis",-117.270551,33.993452
"7722","Mephitis mephitis",-94.40976,35.357456
"7723","Mephitis mephitis",-73.373872,43.453424
"7724","Mephitis mephitis",-73.884466,41.218691
"7725","Mephitis mephitis",-118.152062,34.222013
"7726","Mephitis mephitis",-91.18664,44.603932
"7727","Mephitis mephitis",-119.589835,34.42251
"7728","Mephitis mephitis",-117.361229,33.976691
"7729","Mephitis mephitis",-74.72722,41.353037
"7730","Mephitis mephitis",-76.779541,39.420841
"7731","Mephitis mephitis",-97.585328,31.776383
"7732","Mephitis mephitis",-95.670525,29.782413
"7733","Mephitis mephitis",-98.33796,29.542309
"7734","Mephitis mephitis",-117.302125,33.890835
"7735","Mephitis mephitis",-124.18562,40.81872
"7736","Mephitis mephitis",-117.209532,33.996536
"7737","Mephitis mephitis",-97.736129,30.925861
"7738","Mephitis mephitis",-82.864937,40.143028
"7739","Mephitis mephitis",-77.261575,38.684494
"7740","Mephitis mephitis",-117.290018,33.861021
"7741","Mephitis mephitis",-97.205281,30.168777
"7742","Mephitis mephitis",-117.315108,33.949197
"7743","Mephitis mephitis",-99.734932,32.792458
"7744","Mephitis mephitis",-111.48407,40.477334
"7745","Mephitis mephitis",-98.30268,33.642733
"7746","Mephitis mephitis",-95.685272,29.7375
"7747","Mephitis mephitis",-117.264162,33.952153
"7748","Mephitis mephitis",-117.246178,32.68787
"7749","Mephitis mephitis",-95.64927,29.782395
"7750","Mephitis mephitis",-117.351227,33.824915
"7751","Mephitis mephitis",-112.986985,37.200093
"7752","Mephitis mephitis",-85.507084,35.581229
"7753","Mephitis mephitis",-84.873833,45.654505
"7754","Mephitis mephitis",-117.26387,33.952087
"7755","Mephitis mephitis",-117.310227,33.995977
"7756","Mephitis mephitis",-121.998413,36.98312
"7757","Mephitis mephitis",-85.767619,42.917242
"7758","Mephitis mephitis",-96.512405,30.680052
"7759","Mephitis mephitis",-118.111641,34.160204
"7760","Mephitis mephitis",-122.756661,38.451135
"7761","Mephitis mephitis",-88.059198,39.858444
"7762","Mephitis mephitis",-117.344244,33.903053
"7763","Mephitis mephitis",-122.624356,45.267493
"7764","Mephitis mephitis",-122.268159,37.967759
"7765","Mephitis mephitis",-118.55867,34.218863
"7766","Mephitis mephitis",-117.29632,33.819907
"7767","Mephitis mephitis",-121.276637,36.688239
"7768","Mephitis mephitis",-96.245028,46.625852
"7769","Mephitis mephitis",-97.778549,30.943838
"7770","Mephitis mephitis",-122.916183,38.035647
"7771","Mephitis mephitis",-93.704006,32.432286
"7772","Mephitis mephitis",-112.695669,33.932864
"7773","Mephitis mephitis",-86.502555,39.762771
"7774","Mephitis mephitis",-118.642661,34.190679
"7775","Mephitis mephitis",-72.319917,43.71265
"7776","Mephitis mephitis",-78.193358,38.436713
"7777","Mephitis mephitis",-121.794935,36.517789
"7778","Mephitis mephitis",-81.753067,40.914153
"7779","Mephitis mephitis",-97.724772,30.71489
"7780","Mephitis mephitis",-97.709022,30.745287
"7781","Mephitis mephitis",-122.20662,37.297487
"7782","Mephitis mephitis",-117.309481,33.814734
"7783","Mephitis mephitis",-80.393495,37.272438
"7784","Mephitis mephitis",-117.346038,33.882149
"7785","Mephitis mephitis",-71.752967,41.598802
"7786","Mephitis mephitis",-118.119294,33.784028
"7787","Mephitis mephitis",-95.673645,29.782537
"7788","Mephitis mephitis",-84.526449,38.045382
"7789","Mephitis mephitis",-117.238324,33.89646
"7790","Mephitis mephitis",-96.060432,44.345351
"7791","Mephitis mephitis",-86.896624,35.771116
"7792","Mephitis mephitis",-89.198797,42.214181
"7793","Mephitis mephitis",-91.053992,38.126645
"7794","Mephitis mephitis",-87.76352,41.932686
"7795","Mephitis mephitis",-117.316374,33.950551
"7796","Mephitis mephitis",-117.377106,33.921901
"7797","Mephitis mephitis",-118.820294,34.013853
"7798","Mephitis mephitis",-122.913946,38.08412
"7799","Mephitis mephitis",-124.093767,40.982079
"7800","Mephitis mephitis",-117.203529,33.95651
"7801","Mephitis mephitis",-122.937192,38.139979
"7802","Mephitis mephitis",-123.052664,38.310956
"7803","Mephitis mephitis",-97.619109,30.616054
"7804","Mephitis mephitis",-117.325457,33.954769
"7805","Mephitis mephitis",-117.331203,33.976833
"7806","Mephitis mephitis",-74.948894,40.071173
"7807","Mephitis mephitis",-117.371676,33.820849
"7808","Mephitis mephitis",-118.180488,33.806417
"7809","Mephitis mephitis",-117.347191,33.998009
"7810","Mephitis mephitis",-117.36467,33.951543
"7811","Mephitis mephitis",-94.409745,35.35745
"7812","Mephitis mephitis",-117.309269,33.957054
"7813","Mephitis mephitis",-104.999381,39.629617
"7814","Mephitis mephitis",-96.910689,33.468545
"7815","Mephitis mephitis",-117.846792,33.942944
"7816","Mephitis mephitis",-92.191409,46.723885
"7817","Mephitis mephitis",-117.207256,33.858548
"7818","Mephitis mephitis",-95.723892,29.744208
"7819","Mephitis mephitis",-118.423217,34.025918
"7820","Mephitis mephitis",-96.181083,41.25387
"7821","Mephitis mephitis",-117.360229,33.870106
"7822","Mephitis mephitis",-83.199517,42.157006
"7823","Mephitis mephitis",-124.082502,40.88199
"7824","Mephitis mephitis",-97.22313,30.628259
"7825","Mephitis mephitis",-117.273238,33.800126
"7826","Mephitis mephitis",-98.540928,29.600115
"7827","Mephitis mephitis",-119.242425,37.038483
"7828","Mephitis mephitis",-80.847538,35.500941
"7829","Mephitis mephitis",-88.806767,33.282845
"7830","Mephitis mephitis",-118.285523,33.714727
"7831","Mephitis mephitis",-96.62713,32.985888
"7832","Mephitis mephitis",-82.231953,39.218484
"7833","Mephitis mephitis",-81.410169,41.333021
"7834","Mephitis mephitis",-82.185143,40.632629
"7835","Mephitis mephitis",-71.032959,42.375732
"7836","Mephitis mephitis",-76.638253,37.256795
"7837","Mephitis mephitis",-87.918198,36.514369
"7838","Mephitis mephitis",-93.521187,42.023108
"7839","Mephitis mephitis",-117.370349,33.821705
"7840","Mephitis mephitis",-106.682211,35.109175
"7841","Mephitis mephitis",-124.039108,40.826288
"7842","Mephitis mephitis",-71.068839,41.510956
"7843","Mephitis mephitis",-118.562207,34.126576
"7844","Mephitis mephitis",-117.273142,47.67939
"7845","Mephitis mephitis",-122.524149,38.364078
"7846","Mephitis mephitis",-98.190993,36.248265
"7847","Mephitis mephitis",-85.593038,36.069325
"7848","Mephitis mephitis",-74.584265,40.779982
"7849","Mephitis mephitis",-117.30596,33.969728
"7850","Mephitis mephitis",-78.779297,43.023803
"7851","Mephitis mephitis",-73.117302,41.534347
"7852","Mephitis mephitis",-97.349829,30.677544
"7853","Mephitis mephitis",-122.039672,37.563588
"7854","Mephitis mephitis",-78.927292,38.484872
"7855","Mephitis mephitis",-118.253995,34.088043
"7856","Mephitis mephitis",-117.308124,33.98503
"7857","Mephitis mephitis",-122.655219,38.456319
"7858","Mephitis mephitis",-122.034136,38.494306
"7859","Mephitis mephitis",-78.81327,37.622425
"7860","Mephitis mephitis",-117.322766,33.825484
"7861","Mephitis mephitis",-71.198079,42.08375
"7862","Mephitis mephitis",-117.26393,33.95188
"7863","Mephitis mephitis",-117.269518,33.082222
"7864","Mephitis mephitis",-121.267903,38.636817
"7865","Mephitis mephitis",-122.937753,38.123082
"7866","Mephitis mephitis",-120.605034,37.169605
"7867","Mephitis mephitis",-74.490207,41.579095
"7868","Mephitis mephitis",-106.875858,33.797551
"7869","Mephitis mephitis",-80.045771,37.289115
"7870","Mephitis mephitis",-81.531115,41.126783
